ID,适用范围,主要技术特点及应用效果,技术产品名称,修改时间,EXCHANGETIME
97,小微型屋顶光伏电站,该技术通过测控终端采集光伏电站器件的实时状态，运用云端大数据智能分析，对电站运行状态和缺陷故障进行在线评估，实现远程运维控制，测控终端应急反应时间小于1分钟，恢复并网时间小于3分钟。,分布式光伏智能全站管理系统,1/12/2020 00:00:00,3/6/2024 21:02:42
98,建筑空调系统,该技术采用数据挖掘技术、制冷机房优化控制与诊断调适技术，通过智能在线清洗、负荷预测、水力平衡、全局智能控制、在线监管等实现按需供给、冷源按需生产，保证冷站机房全生命周期高效运行，提高空调冷热源系统能效系数，综合节能率超过20%。,高效冷站机房集成技术,1/12/2020 00:00:00,3/6/2024 21:02:42
99,恒温恒湿空调,该技术采用温湿分控和区域目标控制技术，对空调系统的热负荷、湿负荷、环境空气焓值及其影响因素进行计算与分析，提出节能控制路径，降低空调能耗。,中央空调节能监控系统,1/12/2020 00:00:00,3/6/2024 21:02:42
100,煤改清洁能源分户能耗集中管控,该技术通过对农村煤改清洁能源供热系统进行能耗数据采集，构建能源监测、管理、统计一体化互联网平台，实现对每个用户的设备评价、能耗分析、故障报警、运行监控等功能，保障供暖安全稳定运行，提高能源利用效率，平均节电率超过10%。,煤改清洁能源节能监测管理系统,1/12/2020 00:00:00,3/6/2024 21:02:42
101,城市水网水质监测、污染源在线监测及环境监测网构建,该产品采用户外水下潜入式安装，应用无线远传式数据传输服务器，无需水样采集和前置处理系统，直接对采样点位置水质进行现场检测，自动监测水温、PH值、高锰酸盐指数等 9 项水质指标。该产品采用太阳能供电，适应野外恶劣环境，无需建设站房，利用光学法进行水质监测无污染。,高集成多光谱在线水质分析仪,1/12/2020 00:00:00,3/6/2024 21:02:42
102,建筑空调系统,该技术基于集中管理、分布监控的设计理念，以信息网络为主要媒介，分别对主要用能设备、供能设备实施动态监控，构建可靠性强、效率高、共享度高的能耗数据库，建立能耗监管、统计、公示、节能指导、运维管理服务的智慧能源管控平台，耗电量和耗气量综合节能率18%。,“ 互联网+”智慧能源管控平台,1/12/2020 00:00:00,3/6/2024 21:02:42
103,适用于中央空调系统,该产品通过单元化设计实现中央空调系统的分布式节能控制，改变了传统控制模式，提高空调运行效率。,基于单元设计的中央空调节能管控系统,1/12/2020 00:00:00,3/6/2024 21:02:42
104,适用于空压机群控制,该系统采用云平台对空压机群进行节能管控，通过优化调配与精密控制，提高气电比及空压机运行效率。,基于云平台的空压站节能管控系统,1/12/2020 00:00:00,3/6/2024 21:02:42
105,公共建筑运行管控,采用无线通讯技术实现系统快速部署。基于云端的物联网技术，为用户提供稳定可靠、易用高效的设施设备运行监测、能效分析与优化控制服务。将电、水、气等能源集中监控构建成统一集成的能管平台，主动、及时的发现能源问题，提高能源管理水平。通过能源分析、对比，合理计划和利用能源，降低单位产品能源消耗，提高经济效益。支持B/S管理及操作，WEB浏览与操作管理，实现数据共享。普通公共建筑节能率超过15%，大型公共建筑节能率超过20%。,基于云端的建筑智慧物联网监管控一体化技术,1/12/2020 00:00:00,3/6/2024 21:02:42
106,建筑供暖、供冷运行控制,采用4G、5G等无线接入技术，将设备运行数据传输至云端。应用云平台计算技术、智能控制技术对运行参数进行优化；通过无线网络技术将参数下发至现场控制器，对设备参数进行设置，保持设备运行在最优化节能工况；同时所有联网人员可进行实时监控，实现现场无人值守运行，节省人力资源；可设置多层级人员监控权限，保证系统运行安全。供暖系统节能超过15%，供冷系统节能超过10%。,建筑冷热源智慧控制系统,1/12/2020 00:00:00,3/6/2024 21:02:42
107,企业能源消耗运行监控,采用“端+云+边缘”的云架构技术，搭建能耗实时监测采集网络、智慧能源管理平台与绿色制造服务平台，通过采集存储企业产品全生命周期的生产工序实时能耗和工况数据，利用现场实时数据服务器的部署与云端工业数据库、能效分析模型的结合，实现工业企业智慧能源管理、预测分析、优化调度和考核管理功能，达到工厂级、园区级、城市级的耗能设备的实时数据采集、监测、管理，助力工业企业在大数据环境下提高能源利用效率。,企业能效管理云平台,1/12/2020 00:00:00,3/6/2024 21:02:42
108,机场能源消耗运行监控,采用分层设计、模块化开发的研发思路，建立插件式系统框架，构建功能实用、数据访问高效、可视化能力较强的核心软件系统，形成一套可以个性化配置的系统工具。机场能源管理部门可以按照需求采购不同的模块组合。可解决机场行业中能源品类众多和能源结构多样复杂的管理难题，实现机场能源能流分布的可视化；通过能源消耗量和设备效率的实时监控，与行业标杆对比、分析，主动推动节能运行策略；通过大数据分析，挖掘更多节能空间，建立能耗的评价和考核标准；通过系统深度学习技术，预测未来用能数据。,机场能源管理系统,1/12/2020 00:00:00,3/6/2024 21:02:42
109,适用于公共建筑风机盘管空调系统,采用ZigBee无线通讯技术、结合互联网或手机，对风机盘管空调系统进行节能智能化管理，实现远程开关空调、调整温度、风度等，可随时随地对风机盘管进行控制管理，解决了过度使用空调或忘记关空调导致的浪费问题，还可计量并存贮中央空调（房间）的实时及累计能耗量。该产品不仅具有集中管理、智能温控功能，还具有云端管理(移动APP管理，云感知、云管理、云诊断、云升级)、分时段管理、多房间管理、远程控制等多种智能节能模式。,云温控器,1/12/2020 00:00:00,3/6/2024 21:02:42
110,中央空调系统运行管理,通过布设在中央空调系统各个环节和室内外环境的温度、压力、流量、能耗等传感器，采集实时动态数据，运用专利算法分析得出最优化的运行逻辑，控制中央空调所有设备实时动态协调运行，使空调系统依据环境与负荷的变化实时调整运行参数和冷媒流量，保障系统各设备保持高COP效率运行，达到系统节能运行。,中央空调智能运维系统,1/12/2020 00:00:00,3/6/2024 21:02:42
111,中央空调系统运行管理,通过对中央空调系统冷冻水温、水量、设备功率、压力进行检测、分析，对系统设备的效率进行评价，对系统与设备的故障进行诊断，解决发现的问题，提高中央空调制冷站的运行效率。,中央空调制冷站能效与故障诊断及运行指导系统平台,1/12/2020 00:00:00,3/6/2024 21:02:42
112,供热二次网系统,智能电动平衡调节系统的阀门内置温度传感器，测量回水温度，数据通过无线网络上传至系统平台，经后台软件分析计算后，下发指令，根据回水温度和室温调节阀门开度，通过执行系统精确控制开度、流量和回水温度。执行器防护等级为IP68，内置电池供电。调节流量特性为等百分比调节，可调比不低于30。有效保证用户的供热温度，供热二次网系统节能效果明显。,智能电动平衡调节系统,1/12/2020 00:00:00,3/6/2024 21:02:42
113,饮用水净化、苦咸水淡化、工业循环水处理,该产品通过压力驱动，使原水依次通过具有不同孔径的分离膜，将水中的污染物进行逐级分离，实现水质净化，同时设置了浓水回收系统，并采用集成控制技术实现自动运行，提高了水的利用率，节约了用水量。,水质深度净化成套设备,1/12/2020 00:00:00,3/6/2024 21:02:42
114,新农村建设及风景区等局域性污水处理,该技术利用负压便器、集水井、负压站及控制装置，将农村粪便混合废水与生活杂排水源头分离并实现处理回用，实现污水处理资源化，生活污水收集率100%。,以负压收集为基础的新型农村生活污水源分离系统,1/12/2020 00:00:00,3/6/2024 21:02:42
115,高盐、高浓度危废液处理,该技术依据减压蒸馏原理，借助真空泵降低系统内压力，以降低液体沸点实现汽、液分离，实现废液减量化。,废液减量化处理系统,1/12/2020 00:00:00,3/6/2024 21:02:42
116,综合废水和市政污水处理,该产品综合运用纳米型、高通量、抗污染的共混改性聚偏氟乙烯膜材料制备技术，集成变强度节能脉冲曝气技术、微生物固定化载体强化膜反应发生器技术、特种超声焊接技术和基于互联网技术的智能远程监测运维管理平台建设技术，处置工业和市政废水。,低能耗高适应性平板膜与膜组件,1/12/2020 00:00:00,3/6/2024 21:02:42
117,废水和其它水质脱盐处理及循环冷却水回收利用,"该产品通过施加静电场强制离子向带有反方向电荷的电极移动,系统周期性地对溶解于水的离子和其他带电物质进行吸附与脱附,实现废水脱盐处理，产水率85%，离子去除率90%，废水处理后达到锅炉冷却水的回用要求。",净元电容析旁流水处理器,1/12/2020 00:00:00,3/6/2024 21:02:42
118,适用于输送能力低和水力失调的二次管网系统,该产品利用三通合流阀技术研发的喷射泵能够有效提高供热管网末端资用压差，避免供热二次管网系统水力失调，实现管网侧循环水量降低约50%，水泵电耗降低约30%。,调节型水喷射泵,1/12/2020 00:00:00,3/6/2024 21:02:42
119,适用于中央空调冷却水系统,该产品以水引射为动力替代冷却塔的电机和传动系统，无需电驱动冷却塔风扇。采用旋转喷雾方式提高换热效率，通过冷却凝结水回收系统降低水耗。,基于水引射的喷雾冷却塔,1/12/2020 00:00:00,3/6/2024 21:02:42
120,适用于没有市政污水管网地区的小规模分散式生活污水处理,该产品采用改良厌氧好氧（A/O）与垂直生态湿地工艺相结合，通过罐体特殊的结构设计，利用微孔曝气技术、气升推流循环技术、三相分离速澄技术，使微生物有效降解有机污染物，同时通过植物根系进一步降解污染物，达到污水处理后达标排放的目的。该产品投资及运行成本低，吨水处理成本约0.2-0.3元/m3，应用后可改善当地的生态环境和居住环境。,水魔方湿地生态净化罐,1/12/2020 00:00:00,3/6/2024 21:02:42
